id,loan_status,probability
89539,0,0.0092
89540,1,0.9836
89541,0,0.0691
89542,0,0.0189
89543,0,0.074
89544,0,0.0117
89545,0,0.053
89546,0,0.0313
89547,0,0.0153
89548,0,0.0303
89549,0,0.0099
89550,0,0.0155
89551,0,0.0372
89552,0,0.0489
89553,1,0.9772
89554,0,0.3854
89555,0,0.0045
89556,0,0.0253
89557,0,0.0038
89558,0,0.0189
89559,0,0.0033
89560,0,0.0025
89561,0,0.0286
89562,0,0.0368
89563,0,0.0228
89564,0,0.0016
89565,0,0.0584
89566,0,0.0117
89567,0,0.0883
89568,0,0.0587
89569,0,0.0125
89570,0,0.018
89571,0,0.0274
89572,0,0.0224
89573,0,0.041
89574,1,0.8684
89575,0,0.0172
89576,0,0.0066
89577,0,0.0013
89578,0,0.0068
89579,1,0.9467
89580,0,0.0045
89581,0,0.2353
89582,0,0.0227
89583,0,0.0098
89584,0,0.0065
89585,0,0.149
89586,0,0.0148
89587,0,0.0198
89588,0,0.0232
89589,0,0.0092
89590,0,0.0127
89591,0,0.0242
89592,1,0.9571
89593,0,0.2223
89594,0,0.043
89595,0,0.0263
89596,0,0.0163
89597,0,0.0163
89598,0,0.1035
89599,0,0.0787
89600,0,0.001
89601,0,0.0409
89602,0,0.0005
89603,0,0.0268
89604,0,0.0383
89605,1,0.985
89606,0,0.0254
89607,0,0.0363
89608,0,0.0064
89609,0,0.0089
89610,0,0.4654
89611,0,0.0153
89612,0,0.0627
89613,0,0.0039
89614,0,0.0006
89615,0,0.016
89616,0,0.0303
89617,0,0.051
89618,0,0.0071
89619,0,0.4095
89620,0,0.0664
89621,0,0.0058
89622,0,0.0253
89623,0,0.0045
89624,0,0.0628
89625,0,0.0107
89626,0,0.0397
89627,0,0.0263
89628,0,0.012
89629,0,0.2796
89630,0,0.123
89631,0,0.1219
89632,0,0.0102
89633,0,0.0097
89634,0,0.0032
89635,0,0.0233
89636,0,0.0093
89637,0,0.008
89638,0,0.0693
89639,0,0.0047
89640,0,0.0123
89641,0,0.1024
89642,1,0.9455
89643,0,0.0144
89644,0,0.4505
89645,0,0.0726
89646,0,0.1084
89647,0,0.0437
89648,0,0.0069
89649,0,0.0473
89650,0,0.0154
89651,0,0.0062
89652,0,0.0025
89653,0,0.1156
89654,0,0.0465
89655,1,0.9055
89656,0,0.0442
89657,0,0.0828
89658,0,0.0154
89659,0,0.012
89660,0,0.0178
89661,0,0.0009
89662,0,0.0433
89663,0,0.0273
89664,0,0.0073
89665,0,0.0361
89666,0,0.0254
89667,0,0.0426
89668,0,0.1045
89669,0,0.0184
89670,1,0.9931
89671,0,0.0693
89672,0,0.0187
89673,0,0.0113
89674,0,0.0031
89675,0,0.0196
89676,0,0.019
89677,0,0.0172
89678,0,0.0131
89679,0,0.0729
89680,0,0.01
89681,0,0.1866
89682,0,0.0012
89683,0,0.0104
89684,0,0.0029
89685,0,0.0639
89686,1,0.9698
89687,0,0.0254
89688,0,0.0133
89689,0,0.2252
89690,0,0.0012
89691,1,0.9798
89692,0,0.0078
89693,0,0.0586
89694,0,0.0094
89695,0,0.0217
89696,0,0.024
89697,0,0.0261
89698,0,0.028
89699,0,0.0169
89700,0,0.0251
89701,0,0.1984
89702,0,0.0591
89703,0,0.0556
89704,0,0.0143
89705,0,0.0115
89706,0,0.3595
89707,0,0.0502
89708,1,0.9305
89709,0,0.0432
89710,0,0.0096
89711,0,0.017
89712,0,0.0312
89713,0,0.0383
89714,0,0.1924
89715,0,0.0025
89716,0,0.003
89717,0,0.0083
89718,0,0.1665
89719,1,0.9797
89720,0,0.0047
89721,0,0.0015
89722,0,0.0062
89723,0,0.0142
89724,0,0.03
89725,0,0.0058
89726,0,0.0082
89727,0,0.0038
89728,0,0.0344
89729,0,0.0018
89730,0,0.0455
89731,1,0.9444
89732,1,0.6413
89733,0,0.0347
89734,0,0.0187
89735,0,0.0152
89736,0,0.0152
89737,0,0.0158
89738,1,0.6384
89739,0,0.004
89740,0,0.0187
89741,0,0.0283
89742,0,0.0479
89743,0,0.0127
89744,0,0.0361
89745,1,0.9657
89746,0,0.0072
89747,0,0.0134
89748,0,0.0027
89749,0,0.0059
89750,0,0.0064
89751,0,0.0119
89752,0,0.0096
89753,0,0.0055
89754,1,0.9842
89755,0,0.0104
89756,0,0.0037
89757,0,0.0194
89758,0,0.1514
89759,0,0.0577
89760,0,0.0015
89761,0,0.0082
89762,1,0.9892
89763,0,0.0054
89764,0,0.0148
89765,0,0.0138
89766,0,0.0068
89767,0,0.0773
89768,0,0.0537
89769,0,0.0595
89770,0,0.0077
89771,0,0.062
89772,1,0.9112
89773,0,0.0411
89774,0,0.1099
89775,0,0.3542
89776,0,0.032
89777,1,0.9298
89778,0,0.0266
89779,0,0.036
89780,0,0.0454
89781,0,0.0344
89782,0,0.0136
89783,1,0.5551
89784,0,0.0474
89785,0,0.0077
89786,0,0.0072
89787,0,0.1087
89788,0,0.1111
89789,0,0.0068
89790,0,0.1163
89791,0,0.0242
89792,0,0.0255
89793,0,0.0068
89794,0,0.0164
89795,0,0.0151
89796,0,0.0092
89797,0,0.1559
89798,0,0.035
89799,0,0.0403
89800,0,0.0121
89801,0,0.0125
89802,0,0.0215
89803,0,0.0106
89804,1,0.8613
89805,0,0.0065
89806,0,0.1092
89807,0,0.0149
89808,0,0.1623
89809,0,0.0018
89810,1,0.9798
89811,0,0.0056
89812,0,0.0222
89813,0,0.0195
89814,0,0.0049
89815,1,0.9264
89816,0,0.0024
89817,0,0.1335
89818,1,0.9623
89819,0,0.0144
89820,0,0.01
89821,0,0.0224
89822,0,0.0254
89823,0,0.0211
89824,0,0.0056
89825,0,0.0015
89826,0,0.0226
89827,0,0.1678
89828,1,0.9826
89829,0,0.0349
89830,0,0.1059
89831,1,0.9826
89832,0,0.0171
89833,0,0.0009
89834,0,0.1313
89835,0,0.0896
89836,0,0.0134
89837,0,0.021
89838,0,0.0068
89839,0,0.0658
89840,0,0.0256
89841,0,0.0144
89842,0,0.0558
89843,1,0.9264
89844,0,0.0008
89845,0,0.0213
89846,0,0.0246
89847,0,0.0483
89848,0,0.0475
89849,0,0.0126
89850,0,0.1589
89851,0,0.0048
89852,0,0.1695
89853,0,0.009
89854,0,0.0499
89855,0,0.0066
89856,0,0.0032
89857,0,0.1021
89858,0,0.0331
89859,0,0.0385
89860,0,0.006
89861,0,0.0071
89862,0,0.0076
89863,0,0.0733
89864,0,0.0071
89865,0,0.1593
89866,0,0.0057
89867,0,0.1432
89868,0,0.0376
89869,0,0.0149
89870,0,0.0932
89871,0,0.0093
89872,0,0.0254
89873,0,0.2656
89874,0,0.0085
89875,0,0.0082
89876,0,0.0026
89877,1,0.9542
89878,1,0.9594
89879,0,0.0031
89880,0,0.0025
89881,0,0.0057
89882,0,0.4738
89883,0,0.0771
89884,0,0.0605
89885,1,0.9456
89886,0,0.133
89887,0,0.0063
89888,0,0.0632
89889,1,0.956
89890,0,0.0118
89891,0,0.0077
89892,0,0.0193
89893,0,0.0294
89894,0,0.0082
89895,0,0.011
89896,0,0.1215
89897,0,0.0165
89898,0,0.1152
89899,0,0.0393
89900,0,0.0124
89901,0,0.007
89902,0,0.3563
89903,0,0.0092
89904,0,0.0533
89905,0,0.1742
89906,0,0.0084
89907,0,0.0048
89908,0,0.0081
89909,0,0.0135
89910,0,0.0499
89911,0,0.0148
89912,0,0.0626
89913,0,0.0233
89914,0,0.0717
89915,0,0.0312
89916,0,0.0373
89917,0,0.0249
89918,1,0.8279
89919,0,0.0184
89920,0,0.1876
89921,0,0.0464
89922,0,0.1789
89923,0,0.0321
89924,0,0.0132
89925,0,0.0114
89926,0,0.0471
89927,1,0.9526
89928,0,0.0141
89929,0,0.1637
89930,0,0.1094
89931,0,0.0246
89932,0,0.0331
89933,0,0.0377
89934,0,0.0226
89935,0,0.1083
89936,1,0.9819
89937,0,0.0406
89938,0,0.0694
89939,0,0.0018
89940,0,0.0383
89941,0,0.0457
89942,0,0.0021
89943,0,0.0196
89944,0,0.0787
89945,1,0.9759
89946,0,0.0236
89947,0,0.0985
89948,0,0.0551
89949,0,0.1687
89950,0,0.0135
89951,0,0.082
89952,0,0.0985
89953,0,0.039
89954,0,0.0182
89955,0,0.0021
89956,0,0.1831
89957,0,0.0065
89958,0,0.0287
89959,0,0.0115
89960,0,0.0388
89961,0,0.0144
89962,0,0.074
89963,0,0.0195
89964,0,0.0238
89965,0,0.0192
89966,0,0.208
89967,0,0.0189
89968,0,0.0158
89969,0,0.0209
89970,0,0.2838
89971,0,0.0255
89972,0,0.0317
89973,0,0.0023
89974,0,0.013
89975,0,0.0151
89976,0,0.01
89977,0,0.0245
89978,0,0.0254
89979,1,0.9028
89980,0,0.0914
89981,0,0.0077
89982,0,0.0131
89983,0,0.0204
89984,0,0.0133
89985,1,0.9806
89986,0,0.0072
89987,0,0.0095
89988,0,0.0086
89989,0,0.0545
89990,0,0.0014
89991,0,0.0091
89992,0,0.0929
89993,0,0.0124
89994,0,0.0845
89995,0,0.0378
89996,0,0.0407
89997,1,0.8432
89998,0,0.0701
89999,0,0.0065
90000,0,0.041
90001,0,0.0645
90002,0,0.0192
90003,0,0.0318
90004,0,0.0814
90005,0,0.0111
90006,1,0.9537
90007,0,0.0155
90008,1,0.9737
90009,0,0.0159
90010,0,0.1314
90011,0,0.0049
90012,0,0.2186
90013,0,0.0836
90014,0,0.0109
90015,0,0.0394
90016,0,0.0164
90017,1,0.8656
90018,0,0.0075
90019,0,0.0148
90020,0,0.0026
90021,0,0.0018
90022,0,0.0088
90023,0,0.0443
90024,0,0.0072
90025,1,0.9711
90026,0,0.1695
90027,0,0.0332
90028,1,0.8832
90029,0,0.0038
90030,0,0.0069
90031,0,0.0249
90032,0,0.0087
90033,0,0.0099
90034,0,0.0148
90035,0,0.1636
90036,0,0.0779
90037,0,0.0189
90038,0,0.0514
90039,0,0.0035
90040,0,0.0341
90041,0,0.0115
90042,0,0.0343
90043,0,0.0027
90044,0,0.0086
90045,0,0.0199
90046,0,0.0486
90047,0,0.0404
90048,0,0.0041
90049,0,0.2836
90050,0,0.0853
90051,0,0.0042
90052,0,0.0025
90053,0,0.0051
90054,0,0.01
90055,1,0.9751
90056,0,0.0189
90057,0,0.0558
90058,0,0.0225
90059,0,0.0263
90060,0,0.0869
90061,0,0.009
90062,0,0.0161
90063,0,0.0327
90064,0,0.0618
90065,0,0.0641
90066,0,0.0645
90067,0,0.016
90068,0,0.1177
90069,1,0.9621
90070,0,0.059
90071,0,0.0078
90072,0,0.0212
90073,0,0.0188
90074,0,0.0384
90075,0,0.0008
90076,0,0.0092
90077,1,0.9856
90078,0,0.0405
90079,0,0.0463
90080,0,0.0014
90081,0,0.0115
90082,0,0.0137
90083,0,0.0064
90084,0,0.0387
90085,1,0.9382
90086,0,0.0152
90087,0,0.0754
90088,1,0.9742
90089,0,0.0083
90090,0,0.1387
90091,0,0.0074
90092,0,0.0133
90093,0,0.0063
90094,0,0.0212
90095,0,0.0343
90096,0,0.002
90097,0,0.0487
90098,0,0.0069
90099,0,0.1263
90100,0,0.4689
90101,0,0.0074
90102,0,0.006
90103,1,0.9793
90104,0,0.0277
90105,0,0.0338
90106,0,0.0136
90107,0,0.0065
90108,0,0.0099
90109,0,0.2562
90110,0,0.0453
90111,0,0.0195
90112,1,0.9518
90113,1,0.9622
90114,0,0.0921
90115,0,0.0264
90116,0,0.0335
90117,0,0.0205
90118,0,0.006
90119,0,0.0189
90120,0,0.0236
90121,0,0.021
90122,0,0.0513
90123,1,0.9776
90124,0,0.003
90125,0,0.0016
90126,0,0.0177
90127,0,0.0249
90128,0,0.0938
90129,0,0.3403
90130,0,0.0315
90131,0,0.0057
90132,0,0.0098
90133,0,0.0544
90134,0,0.0484
90135,0,0.017
90136,0,0.0129
90137,0,0.0023
90138,0,0.1261
90139,0,0.0352
90140,0,0.1762
90141,0,0.0114
90142,0,0.0125
90143,0,0.006
90144,0,0.0134
90145,0,0.1224
90146,0,0.016
90147,0,0.0217
90148,0,0.0143
90149,0,0.0286
90150,0,0.0157
90151,0,0.0127
90152,0,0.0033
90153,0,0.009
90154,0,0.0131
90155,0,0.0946
90156,0,0.1331
90157,1,0.926
90158,1,0.7708
90159,0,0.0684
90160,0,0.0129
90161,0,0.0012
90162,0,0.0084
90163,0,0.003
90164,0,0.0231
90165,0,0.0447
90166,0,0.0101
90167,1,0.7998
90168,0,0.0503
90169,0,0.0317
90170,0,0.0129
90171,0,0.1737
90172,0,0.0928
90173,1,0.9793
90174,0,0.1492
90175,0,0.495
90176,0,0.0481
90177,0,0.0141
90178,0,0.0056
90179,0,0.116
90180,0,0.0141
90181,1,0.9669
90182,1,0.9498
90183,0,0.0911
90184,0,0.0281
90185,0,0.0135
90186,0,0.0521
90187,0,0.0225
90188,1,0.9284
90189,0,0.0229
90190,0,0.0207
90191,0,0.068
90192,0,0.0371
90193,0,0.0057
90194,0,0.0369
90195,0,0.0223
90196,0,0.0074
90197,0,0.0138
90198,0,0.011
90199,0,0.0502
90200,0,0.0176
90201,0,0.0037
90202,0,0.2182
90203,0,0.0286
90204,1,0.906
90205,0,0.0029
90206,0,0.1259
90207,1,0.9409
90208,0,0.0876
90209,0,0.0817
90210,0,0.0691
90211,0,0.0809
90212,0,0.0395
90213,0,0.0019
90214,0,0.0328
90215,0,0.1234
90216,0,0.0254
90217,0,0.0314
90218,1,0.9639
90219,0,0.0373
90220,0,0.0137
90221,0,0.0183
90222,0,0.0151
90223,0,0.0153
90224,0,0.0078
90225,0,0.0487
90226,0,0.0091
90227,0,0.0149
90228,0,0.0337
90229,0,0.0221
90230,0,0.1915
90231,0,0.0194
90232,1,0.9687
90233,0,0.0283
90234,0,0.0011
90235,0,0.0056
90236,0,0.0268
90237,0,0.0006
90238,0,0.0165
90239,0,0.0193
90240,1,0.9522
90241,0,0.0363
90242,0,0.0283
90243,0,0.0087
90244,0,0.0023
90245,0,0.0087
90246,0,0.0189
90247,0,0.0533
90248,0,0.0033
90249,0,0.0064
90250,0,0.045
90251,0,0.2611
90252,0,0.0414
90253,0,0.0165
90254,1,0.9735
90255,0,0.2176
90256,0,0.0571
90257,0,0.0127
90258,0,0.0993
90259,0,0.062
90260,0,0.0224
90261,0,0.0081
90262,0,0.0135
90263,0,0.0472
90264,0,0.0779
90265,1,0.9691
90266,0,0.0007
90267,0,0.1946
90268,0,0.0216
90269,0,0.0044
90270,0,0.001
90271,0,0.0423
90272,0,0.0205
90273,0,0.0227
90274,0,0.0072
90275,0,0.0192
90276,0,0.0263
90277,0,0.0511
90278,0,0.0764
90279,1,0.9718
90280,1,0.8973
90281,0,0.0267
90282,0,0.026
90283,0,0.0648
90284,0,0.0244
90285,0,0.0259
90286,0,0.027
90287,0,0.1713
90288,0,0.0398
90289,0,0.0108
90290,0,0.0206
90291,0,0.0046
90292,1,0.9811
90293,0,0.0291
90294,1,0.9826
90295,0,0.0174
90296,0,0.0154
90297,0,0.0041
90298,0,0.0388
90299,0,0.0197
90300,0,0.0337
90301,0,0.0112
90302,0,0.0433
90303,0,0.0288
90304,0,0.0693
90305,0,0.0397
90306,0,0.1015
90307,0,0.0223
90308,0,0.041
90309,0,0.0119
90310,0,0.0049
90311,0,0.0041
90312,0,0.0662
90313,0,0.0042
90314,0,0.0763
90315,0,0.0015
90316,0,0.0044
90317,0,0.0023
90318,0,0.0213
90319,0,0.0138
90320,0,0.0039
90321,0,0.0145
90322,0,0.0075
90323,0,0.0025
90324,0,0.0572
90325,0,0.0664
90326,1,0.9911
90327,1,0.9612
90328,0,0.0377
90329,0,0.0422
90330,0,0.0794
90331,0,0.0078
90332,1,0.9402
90333,1,0.9753
90334,0,0.0619
90335,0,0.0049
90336,0,0.0041
90337,0,0.0081
90338,1,0.9784
90339,0,0.0784
90340,0,0.0292
90341,0,0.096
90342,0,0.0201
90343,0,0.2639
90344,1,0.9968
90345,0,0.0208
90346,1,0.985
90347,0,0.0336
90348,0,0.0187
90349,0,0.0132
90350,0,0.0789
90351,0,0.0174
90352,1,0.9367
90353,0,0.0047
90354,0,0.0183
90355,1,0.9746
90356,0,0.0377
90357,0,0.0549
90358,0,0.0371
90359,0,0.0165
90360,0,0.0713
90361,0,0.0071
90362,0,0.1911
90363,0,0.0423
90364,0,0.0285
90365,0,0.0107
90366,0,0.0268
90367,0,0.0137
90368,0,0.0498
90369,0,0.0044
90370,1,0.9543
90371,0,0.0073
90372,0,0.1082
90373,0,0.0568
90374,0,0.06
90375,0,0.1307
90376,0,0.0288
90377,1,0.9699
90378,0,0.0855
90379,0,0.0121
90380,0,0.0202
90381,0,0.051
90382,0,0.0234
90383,0,0.0088
90384,0,0.0098
90385,0,0.0152
90386,1,0.9098
90387,1,0.9733
90388,0,0.2582
90389,0,0.13
90390,0,0.0078
90391,0,0.0233
90392,0,0.1145
90393,0,0.0118
90394,0,0.007
90395,0,0.041
90396,0,0.0656
90397,0,0.0738
90398,0,0.0171
90399,0,0.0246
90400,0,0.0077
90401,0,0.0039
90402,1,0.973
90403,0,0.0102
90404,0,0.1594
90405,0,0.0012
90406,0,0.0523
90407,0,0.0062
90408,0,0.051
90409,0,0.04
90410,0,0.0617
90411,0,0.1786
90412,0,0.001
90413,0,0.0092
90414,0,0.0111
90415,0,0.0182
90416,0,0.0364
90417,0,0.0623
90418,0,0.0559
90419,0,0.1878
90420,0,0.0294
90421,1,0.737
90422,0,0.0081
90423,0,0.0017
90424,0,0.0161
90425,0,0.0239
90426,0,0.0123
90427,0,0.0153
90428,0,0.0542
90429,0,0.066
90430,0,0.0676
90431,0,0.0051
90432,0,0.0012
90433,0,0.0255
90434,0,0.0502
90435,0,0.0525
90436,0,0.0528
90437,0,0.0373
90438,0,0.0037
90439,0,0.0197
90440,0,0.1375
90441,0,0.003
90442,0,0.0025
90443,0,0.0567
90444,0,0.0094
90445,0,0.1283
90446,0,0.0689
90447,0,0.1487
90448,0,0.0101
90449,0,0.0053
90450,0,0.0545
90451,0,0.0293
90452,1,0.9445
90453,0,0.012
90454,0,0.0444
90455,0,0.0089
90456,0,0.0349
90457,0,0.0531
90458,0,0.0588
90459,0,0.1101
90460,0,0.0343
90461,0,0.0052
90462,0,0.0543
90463,0,0.0054
90464,0,0.0843
90465,0,0.018
90466,1,0.8285
90467,1,0.9356
90468,1,0.9026
90469,0,0.0103
90470,0,0.2588
90471,0,0.011
90472,0,0.4518
90473,0,0.0016
90474,0,0.0801
90475,1,0.9524
90476,0,0.0021
90477,0,0.015
90478,0,0.0035
90479,0,0.0306
90480,0,0.0057
90481,0,0.0191
90482,0,0.0155
90483,0,0.0486
90484,0,0.0173
90485,0,0.1357
90486,0,0.0849
90487,0,0.0086
90488,0,0.021
90489,0,0.0095
90490,0,0.4159
90491,0,0.021
90492,0,0.0187
90493,0,0.0157
90494,0,0.0087
90495,0,0.0042
90496,0,0.1008
90497,0,0.0578
90498,0,0.0414
90499,0,0.3344
90500,0,0.0084
90501,0,0.0889
90502,0,0.0262
90503,0,0.0096
90504,0,0.0039
90505,0,0.0263
90506,0,0.0043
90507,0,0.0239
90508,0,0.0114
90509,0,0.072
90510,0,0.0369
90511,0,0.0482
90512,1,0.9344
90513,1,0.9636
90514,0,0.011
90515,0,0.0149
90516,0,0.0395
90517,0,0.0023
90518,0,0.2506
90519,0,0.019
90520,0,0.0875
90521,0,0.0431
90522,0,0.007
90523,1,0.9333
90524,1,0.9469
90525,0,0.0167
90526,0,0.0536
90527,0,0.1238
90528,0,0.074
90529,0,0.0129
90530,0,0.0041
90531,0,0.1083
90532,0,0.0127
90533,0,0.0061
90534,0,0.0049
90535,0,0.1598
90536,0,0.0238
90537,0,0.4231
90538,0,0.0195
90539,0,0.1264
90540,0,0.0267
90541,0,0.0127
90542,0,0.0212
90543,0,0.0615
90544,0,0.0435
90545,0,0.0031
90546,0,0.0327
90547,0,0.0121
90548,0,0.036
90549,0,0.0754
90550,0,0.2023
90551,0,0.0158
90552,0,0.0421
90553,0,0.1739
90554,1,0.9799
90555,0,0.0083
90556,0,0.0009
90557,0,0.0159
90558,1,0.8762
90559,0,0.0343
90560,0,0.0241
90561,0,0.0047
90562,0,0.0611
90563,1,0.9499
90564,0,0.0504
90565,0,0.0078
90566,0,0.0258
90567,0,0.0724
90568,0,0.0403
90569,0,0.0513
90570,0,0.0069
90571,0,0.4816
90572,0,0.0094
90573,0,0.021
90574,0,0.0485
90575,0,0.0084
90576,0,0.0211
90577,0,0.0007
90578,0,0.0859
90579,0,0.0023
90580,0,0.0182
90581,0,0.067
90582,1,0.9792
90583,0,0.024
90584,0,0.02
90585,0,0.3086
90586,0,0.0167
90587,1,0.9469
90588,0,0.0522
90589,0,0.0025
90590,0,0.0508
90591,1,0.985
90592,0,0.1602
90593,0,0.0416
90594,0,0.0673
90595,0,0.0107
90596,0,0.0146
90597,0,0.2494
90598,0,0.01
90599,0,0.0166
90600,0,0.0379
90601,0,0.071
90602,0,0.146
90603,0,0.0159
90604,0,0.1753
90605,1,0.8036
90606,1,0.9738
90607,0,0.1028
90608,0,0.0189
90609,1,0.8283
90610,0,0.0065
90611,0,0.0071
90612,0,0.0015
90613,0,0.007
90614,0,0.0693
90615,0,0.0015
90616,0,0.0137
90617,0,0.0214
90618,0,0.0187
90619,0,0.0133
90620,0,0.0296
90621,0,0.4046
90622,0,0.0013
90623,0,0.0759
90624,0,0.0309
90625,0,0.0099
90626,0,0.0209
90627,0,0.0048
90628,0,0.0048
90629,0,0.0055
90630,0,0.111
90631,0,0.0744
90632,1,0.9419
90633,1,0.9633
90634,0,0.1981
90635,0,0.0064
90636,1,0.9689
90637,0,0.0151
90638,0,0.0288
90639,0,0.4218
90640,0,0.0201
90641,0,0.0246
90642,0,0.0106
90643,0,0.0721
90644,0,0.0235
90645,1,0.9651
90646,0,0.0182
90647,0,0.0183
90648,0,0.0781
90649,0,0.0178
90650,1,0.9706
90651,0,0.0596
90652,0,0.1114
90653,1,0.9526
90654,0,0.0285
90655,0,0.005
90656,0,0.0208
90657,0,0.006
90658,1,0.9145
90659,0,0.0041
90660,0,0.0035
90661,0,0.0674
90662,0,0.0011
90663,0,0.009
90664,0,0.0074
90665,1,0.9412
90666,0,0.0055
90667,0,0.0203
90668,0,0.0119
90669,0,0.0067
90670,0,0.1515
90671,0,0.0064
90672,0,0.0378
90673,0,0.0176
90674,0,0.4087
90675,0,0.0386
90676,0,0.1062
90677,0,0.0314
90678,1,0.8466
90679,0,0.0249
90680,0,0.0536
90681,0,0.0565
90682,0,0.0146
90683,0,0.0565
90684,0,0.0892
90685,0,0.0754
90686,0,0.0216
90687,0,0.2896
90688,0,0.1463
90689,1,0.9768
90690,0,0.2742
90691,0,0.0111
90692,1,0.9509
90693,0,0.1242
90694,0,0.0019
90695,0,0.0173
90696,0,0.0127
90697,1,0.9802
90698,0,0.0049
90699,0,0.0047
90700,0,0.015
90701,0,0.0093
90702,0,0.0292
90703,0,0.032
90704,0,0.1013
90705,0,0.0085
90706,1,0.9768
90707,0,0.0089
90708,0,0.1115
90709,0,0.0178
90710,1,0.9329
90711,0,0.1488
90712,0,0.0099
90713,0,0.0063
90714,0,0.0158
90715,0,0.0212
90716,0,0.0125
90717,0,0.0557
90718,0,0.016
90719,0,0.0555
90720,1,0.982
90721,0,0.0343
90722,0,0.2716
90723,0,0.0094
90724,0,0.0453
90725,0,0.0694
90726,0,0.0215
90727,0,0.0024
90728,0,0.0644
90729,1,0.9537
90730,1,0.9697
90731,0,0.0115
90732,0,0.1444
90733,0,0.0113
90734,0,0.1293
90735,0,0.031
90736,0,0.0089
90737,1,0.9465
90738,0,0.0501
90739,0,0.0144
90740,0,0.0148
90741,0,0.072
90742,0,0.0193
90743,0,0.007
90744,0,0.017
90745,0,0.0308
90746,0,0.0109
90747,0,0.0101
90748,0,0.1342
90749,0,0.0342
90750,0,0.0136
90751,1,0.9313
90752,0,0.0049
90753,0,0.0122
90754,0,0.01
90755,0,0.0413
90756,0,0.007
90757,0,0.016
90758,0,0.0142
90759,0,0.0028
90760,0,0.0022
90761,0,0.0369
90762,0,0.035
90763,0,0.0229
90764,0,0.029
90765,0,0.0149
90766,1,0.9255
90767,0,0.0169
90768,1,0.9411
90769,0,0.0548
90770,0,0.0022
90771,0,0.0115
90772,0,0.0428
90773,0,0.0822
90774,0,0.0319
90775,0,0.0113
90776,0,0.3735
90777,0,0.0368
90778,0,0.017
90779,0,0.0279
90780,0,0.013
90781,0,0.0575
90782,0,0.0187
90783,0,0.0184
90784,0,0.0115
90785,1,0.9221
90786,0,0.0294
90787,1,0.9875
90788,0,0.047
90789,0,0.016
90790,1,0.9389
90791,0,0.0089
90792,0,0.0504
90793,0,0.0106
90794,1,0.9373
90795,0,0.481
90796,0,0.0153
90797,0,0.0626
90798,0,0.0526
90799,0,0.0127
90800,1,0.9588
90801,0,0.0528
90802,0,0.0086
90803,0,0.096
90804,0,0.0579
90805,0,0.0048
90806,0,0.0019
90807,0,0.0236
90808,0,0.0543
90809,0,0.0241
90810,0,0.0559
90811,0,0.4528
90812,0,0.0434
90813,1,0.6379
90814,0,0.0939
90815,1,0.9919
90816,0,0.013
90817,0,0.1457
90818,0,0.0272
90819,0,0.0154
90820,0,0.0085
90821,0,0.0354
90822,0,0.0218
90823,0,0.0089
90824,0,0.0172
90825,0,0.0064
90826,0,0.0151
90827,1,0.9746
90828,0,0.05
90829,0,0.0794
90830,0,0.0198
90831,0,0.0275
90832,0,0.0082
90833,0,0.0421
90834,0,0.0131
90835,0,0.0069
90836,0,0.1631
90837,0,0.0125
90838,0,0.1541
90839,0,0.0138
90840,0,0.0044
90841,0,0.0377
90842,0,0.0436
90843,0,0.0046
90844,1,0.5813
90845,0,0.0095
90846,0,0.0034
90847,0,0.0182
90848,0,0.0233
90849,0,0.0186
90850,0,0.0062
90851,0,0.0099
90852,0,0.0068
90853,0,0.0137
90854,0,0.0038
90855,0,0.0245
90856,0,0.0102
90857,0,0.013
90858,0,0.0189
90859,0,0.0009
90860,0,0.0006
90861,0,0.0356
90862,0,0.0361
90863,0,0.0257
90864,0,0.077
90865,0,0.116
90866,1,0.9367
90867,0,0.0104
90868,0,0.0173
90869,0,0.2748
90870,0,0.041
90871,0,0.0084
90872,0,0.065
90873,0,0.0748
90874,0,0.0166
90875,0,0.0258
90876,1,0.5813
90877,0,0.012
90878,0,0.0968
90879,0,0.0084
90880,0,0.023
90881,0,0.0096
90882,0,0.0907
90883,0,0.0522
90884,0,0.348
90885,0,0.0114
90886,1,0.886
90887,0,0.0129
90888,1,0.8784
90889,0,0.1106
90890,0,0.0088
90891,1,0.9316
90892,0,0.0032
90893,0,0.0099
90894,0,0.0712
90895,0,0.0113
90896,0,0.1105
90897,0,0.0547
90898,0,0.0088
90899,0,0.2806
90900,0,0.0388
90901,0,0.0183
90902,0,0.0011
90903,1,0.8763
90904,0,0.0974
90905,0,0.0703
90906,0,0.0161
90907,0,0.006
90908,0,0.026
90909,1,0.9003
90910,0,0.1955
90911,0,0.0936
90912,1,0.9814
90913,0,0.0012
90914,0,0.0343
90915,0,0.0019
90916,0,0.0408
90917,0,0.0094
90918,0,0.0071
90919,0,0.1141
90920,0,0.0139
90921,0,0.0116
90922,0,0.3792
90923,0,0.006
90924,0,0.0056
90925,0,0.0088
90926,0,0.0129
90927,0,0.063
90928,0,0.0108
90929,0,0.0502
90930,0,0.0829
90931,0,0.0456
90932,0,0.0184
90933,0,0.0031
90934,0,0.2122
90935,0,0.0078
90936,1,0.9722
90937,0,0.0348
90938,1,0.9535
90939,0,0.0094
90940,0,0.0085
90941,1,0.9319
90942,0,0.0294
90943,0,0.2004
90944,0,0.0287
90945,0,0.1699
90946,0,0.0315
90947,0,0.0013
90948,0,0.0032
90949,0,0.0085
90950,0,0.0527
90951,0,0.0558
